stage,date,utm_source,utm_medium,utm_campaign,values,sales
visit,2021-03-21,google,display,campaign-04,4,0.0
visit,2021-03-21,naver,display,campaign-04,1,0.0
visit,2021-03-22,naver,display,campaign-04,1,0.0
visit,2021-03-22,google,display,campaign-04,1,0.0
visit,2021-03-23,naver,display,campaign-04,3,0.0
visit,2021-03-24,naver,display,campaign-04,5,0.0
visit,2021-03-24,google,display,campaign-04,2,0.0
visit,2021-03-25,google,display,campaign-04,1,0.0
visit,2021-03-25,naver,display,campaign-04,3,0.0
visit,2021-03-26,google,display,campaign-04,2,0.0
visit,2021-03-27,google,display,campaign-04,2,0.0
visit,2021-03-28,naver,display,campaign-04,1,0.0
visit,2021-03-28,google,display,campaign-04,2,0.0
visit,2021-03-29,naver,display,campaign-04,1,0.0
visit,2021-03-29,google,display,campaign-04,2,0.0
visit,2021-03-30,google,display,campaign-04,2,0.0
visit,2021-03-31,naver,display,campaign-04,3,0.0
visit,2021-04-01,google,display,campaign-04,1,0.0
visit,2021-04-01,naver,display,campaign-04,1,0.0
visit,2021-04-02,naver,display,campaign-04,2,0.0
visit,2021-04-02,google,display,campaign-04,2,0.0
visit,2021-01-20,naver,display,campaign-05,2,0.0
visit,2021-01-21,google,display,campaign-05,2,0.0
visit,2021-01-22,naver,display,campaign-05,1,0.0
visit,2021-01-23,naver,display,campaign-05,1,0.0
visit,2021-01-23,google,display,campaign-05,1,0.0
visit,2021-01-24,naver,display,campaign-05,1,0.0
visit,2021-01-24,google,display,campaign-05,2,0.0
visit,2021-01-25,google,display,campaign-05,1,0.0
visit,2021-01-26,google,display,campaign-05,1,0.0
visit,2021-01-27,naver,display,campaign-05,1,0.0
visit,2021-01-27,google,display,campaign-05,1,0.0
visit,2021-01-28,naver,display,campaign-05,2,0.0
visit,2021-01-28,google,display,campaign-05,2,0.0
visit,2021-01-29,naver,display,campaign-05,1,0.0
visit,2021-01-30,naver,display,campaign-05,2,0.0
visit,2021-01-30,google,display,campaign-05,2,0.0
visit,2021-01-31,google,display,campaign-05,2,0.0
visit,2021-01-31,naver,display,campaign-05,3,0.0
visit,2021-02-01,naver,display,campaign-05,1,0.0
visit,2021-02-01,google,display,campaign-05,1,0.0
visit,2021-02-02,google,display,campaign-05,2,0.0
visit,2021-02-02,naver,display,campaign-05,2,0.0
visit,2021-02-03,google,display,campaign-05,1,0.0
visit,2021-02-04,naver,display,campaign-05,1,0.0
visit,2021-02-05,naver,display,campaign-05,2,0.0
visit,2021-02-05,google,display,campaign-05,1,0.0
visit,2021-02-06,google,display,campaign-05,1,0.0
visit,2021-02-06,naver,display,campaign-05,1,0.0
visit,2021-02-08,google,display,campaign-05,2,0.0
visit,2021-02-09,naver,display,campaign-05,3,0.0
visit,2021-02-09,google,display,campaign-05,2,0.0
visit,2021-02-10,naver,display,campaign-05,3,0.0
visit,2021-02-10,google,display,campaign-05,3,0.0
visit,2021-02-11,naver,display,campaign-05,2,0.0
visit,2021-02-12,naver,display,campaign-05,2,0.0
visit,2021-02-14,google,display,campaign-05,1,0.0
visit,2021-02-15,naver,display,campaign-05,2,0.0
visit,2021-02-15,google,display,campaign-05,1,0.0
visit,2021-02-16,google,display,campaign-05,2,0.0
visit,2021-02-16,naver,display,campaign-05,2,0.0
visit,2021-02-17,naver,display,campaign-05,3,0.0
visit,2021-02-18,naver,display,campaign-05,4,0.0
visit,2021-02-19,google,display,campaign-05,1,0.0
visit,2021-02-21,google,display,campaign-05,1,0.0
visit,2021-02-22,google,display,campaign-05,1,0.0
visit,2021-02-24,naver,display,campaign-05,1,0.0
visit,2021-02-24,google,display,campaign-05,1,0.0
visit,2021-02-26,naver,display,campaign-05,2,0.0
visit,2021-02-26,google,display,campaign-05,2,0.0
visit,2021-02-28,naver,display,campaign-05,1,0.0
visit,2021-02-28,google,display,campaign-05,2,0.0
visit,2021-03-01,google,display,campaign-05,3,0.0
visit,2021-03-01,naver,display,campaign-05,2,0.0
visit,2021-03-02,google,display,campaign-05,1,0.0
visit,2021-03-03,naver,display,campaign-05,1,0.0
visit,2021-03-03,google,display,campaign-05,1,0.0
visit,2021-03-04,naver,display,campaign-05,1,0.0
visit,2021-03-05,google,display,campaign-05,4,0.0
visit,2021-03-05,naver,display,campaign-05,2,0.0
visit,2021-03-06,google,display,campaign-05,2,0.0
visit,2021-03-06,naver,display,campaign-05,1,0.0
visit,2021-03-07,naver,display,campaign-05,2,0.0
visit,2021-03-07,google,display,campaign-05,1,0.0
visit,2021-03-08,naver,display,campaign-05,2,0.0
visit,2021-03-08,google,display,campaign-05,2,0.0
visit,2021-03-09,google,display,campaign-05,1,0.0
visit,2021-03-09,naver,display,campaign-05,2,0.0
visit,2021-03-10,google,display,campaign-05,2,0.0
visit,2021-03-11,naver,display,campaign-05,3,0.0
visit,2021-03-11,google,display,campaign-05,2,0.0
visit,2021-03-13,naver,display,campaign-05,4,0.0
visit,2021-03-14,google,display,campaign-05,6,0.0
visit,2021-03-14,naver,display,campaign-05,1,0.0
visit,2021-03-15,google,display,campaign-05,1,0.0
visit,2021-03-15,naver,display,campaign-05,1,0.0
visit,2021-03-16,google,display,campaign-05,1,0.0
visit,2021-03-17,naver,display,campaign-05,2,0.0
visit,2021-03-18,google,display,campaign-05,1,0.0
visit,2021-03-18,naver,display,campaign-05,1,0.0
visit,2021-03-19,naver,display,campaign-05,1,0.0
visit,2021-03-20,naver,display,campaign-05,2,0.0
visit,2021-03-20,google,display,campaign-05,1,0.0
visit,2021-03-21,google,display,campaign-05,2,0.0
visit,2021-03-22,naver,display,campaign-05,1,0.0
visit,2021-03-23,naver,display,campaign-05,4,0.0
visit,2021-03-23,google,display,campaign-05,1,0.0
visit,2021-03-24,naver,display,campaign-05,3,0.0
visit,2021-03-24,google,display,campaign-05,1,0.0
visit,2021-03-25,naver,display,campaign-05,2,0.0
visit,2021-03-25,google,display,campaign-05,1,0.0
visit,2021-03-26,google,display,campaign-05,1,0.0
visit,2021-03-27,google,display,campaign-05,1,0.0
visit,2021-03-27,naver,display,campaign-05,1,0.0
visit,2021-03-28,google,display,campaign-05,2,0.0
visit,2021-03-28,naver,display,campaign-05,1,0.0
visit,2021-03-29,google,display,campaign-05,2,0.0
visit,2021-03-29,naver,display,campaign-05,1,0.0
visit,2021-03-30,google,display,campaign-05,2,0.0
visit,2021-03-30,naver,display,campaign-05,1,0.0
visit,2021-03-31,naver,display,campaign-05,2,0.0
visit,2021-03-31,google,display,campaign-05,1,0.0
visit,2021-04-01,naver,display,campaign-05,3,0.0
visit,2021-04-01,google,display,campaign-05,1,0.0
visit,2021-04-02,google,display,campaign-05,3,0.0
visit,2021-04-02,naver,display,campaign-05,2,0.0
sign in,2021-01-20,naver,cpc,campaign-01,0,0.0
sign in,2021-01-21,naver,cpc,campaign-01,0,0.0
sign in,2021-01-22,naver,cpc,campaign-01,0,0.0
sign in,2021-01-23,google,cpc,campaign-01,0,0.0
sign in,2021-01-23,naver,cpc,campaign-01,0,0.0
sign in,2021-01-24,naver,cpc,campaign-01,1,0.0
sign in,2021-01-24,google,cpc,campaign-01,0,0.0
sign in,2021-01-25,google,cpc,campaign-01,1,0.0
sign in,2021-01-25,naver,cpc,campaign-01,1,0.0
sign in,2021-01-26,naver,cpc,campaign-01,0,0.0
sign in,2021-01-26,google,cpc,campaign-01,0,0.0
sign in,2021-01-27,naver,cpc,campaign-01,1,0.0
sign in,2021-01-27,google,cpc,campaign-01,0,0.0
sign in,2021-01-28,naver,cpc,campaign-01,0,0.0
sign in,2021-01-28,google,cpc,campaign-01,0,0.0
sign in,2021-01-29,naver,cpc,campaign-01,2,0.0
sign in,2021-01-30,naver,cpc,campaign-01,0,0.0
sign in,2021-01-31,google,cpc,campaign-01,0,0.0
sign in,2021-01-31,naver,cpc,campaign-01,0,0.0
sign in,2021-02-01,google,cpc,campaign-01,0,0.0
sign in,2021-02-01,naver,cpc,campaign-01,0,0.0
sign in,2021-02-02,google,cpc,campaign-01,0,0.0
sign in,2021-02-04,naver,cpc,campaign-01,0,0.0
sign in,2021-02-06,google,cpc,campaign-01,0,0.0
sign in,2021-02-07,google,cpc,campaign-01,1,0.0
sign in,2021-02-08,google,cpc,campaign-01,0,0.0
sign in,2021-02-08,naver,cpc,campaign-01,0,0.0
sign in,2021-02-09,google,cpc,campaign-01,1,0.0
sign in,2021-02-10,google,cpc,campaign-01,1,0.0
sign in,2021-02-10,naver,cpc,campaign-01,1,0.0
sign in,2021-02-12,google,cpc,campaign-01,0,0.0
sign in,2021-02-13,google,cpc,campaign-01,0,0.0
sign in,2021-02-14,naver,cpc,campaign-01,0,0.0
sign in,2021-02-15,google,cpc,campaign-01,1,0.0
sign in,2021-02-15,naver,cpc,campaign-01,0,0.0
sign in,2021-02-17,google,cpc,campaign-01,0,0.0
sign in,2021-02-18,google,cpc,campaign-01,0,0.0
sign in,2021-02-19,naver,cpc,campaign-01,0,0.0
sign in,2021-02-20,naver,cpc,campaign-01,0,0.0
sign in,2021-02-21,google,cpc,campaign-01,0,0.0
sign in,2021-02-22,naver,cpc,campaign-01,0,0.0
sign in,2021-02-24,google,cpc,campaign-01,0,0.0
sign in,2021-02-24,naver,cpc,campaign-01,0,0.0
sign in,2021-02-25,google,cpc,campaign-01,0,0.0
sign in,2021-02-25,naver,cpc,campaign-01,0,0.0
sign in,2021-02-26,naver,cpc,campaign-01,0,0.0
sign in,2021-02-26,google,cpc,campaign-01,0,0.0
sign in,2021-02-28,google,cpc,campaign-01,2,0.0
sign in,2021-02-28,naver,cpc,campaign-01,0,0.0
sign in,2021-03-01,google,cpc,campaign-01,0,0.0
sign in,2021-03-01,naver,cpc,campaign-01,0,0.0
sign in,2021-03-02,google,cpc,campaign-01,0,0.0
sign in,2021-03-03,naver,cpc,campaign-01,1,0.0
sign in,2021-03-04,naver,cpc,campaign-01,0,0.0
sign in,2021-03-04,google,cpc,campaign-01,0,0.0
sign in,2021-03-05,google,cpc,campaign-01,1,0.0
sign in,2021-03-05,naver,cpc,campaign-01,1,0.0
sign in,2021-03-06,naver,cpc,campaign-01,1,0.0
sign in,2021-03-07,naver,cpc,campaign-01,1,0.0
sign in,2021-03-07,google,cpc,campaign-01,0,0.0
sign in,2021-03-08,naver,cpc,campaign-01,1,0.0
sign in,2021-03-09,naver,cpc,campaign-01,0,0.0
sign in,2021-03-10,naver,cpc,campaign-01,1,0.0
sign in,2021-03-10,google,cpc,campaign-01,0,0.0
sign in,2021-03-11,naver,cpc,campaign-01,1,0.0
sign in,2021-03-12,google,cpc,campaign-01,0,0.0
sign in,2021-03-13,google,cpc,campaign-01,1,0.0
sign in,2021-03-13,naver,cpc,campaign-01,0,0.0
sign in,2021-03-14,naver,cpc,campaign-01,1,0.0
sign in,2021-03-15,naver,cpc,campaign-01,1,0.0
sign in,2021-03-15,google,cpc,campaign-01,1,0.0
sign in,2021-03-16,google,cpc,campaign-01,1,0.0
sign in,2021-03-17,naver,cpc,campaign-01,0,0.0
sign in,2021-03-17,google,cpc,campaign-01,0,0.0
sign in,2021-03-18,google,cpc,campaign-01,0,0.0
sign in,2021-03-19,google,cpc,campaign-01,2,0.0
sign in,2021-03-19,naver,cpc,campaign-01,0,0.0
sign in,2021-03-20,naver,cpc,campaign-01,1,0.0
sign in,2021-03-20,google,cpc,campaign-01,1,0.0
sign in,2021-03-21,google,cpc,campaign-01,0,0.0
sign in,2021-03-22,naver,cpc,campaign-01,1,0.0
sign in,2021-03-22,google,cpc,campaign-01,1,0.0
sign in,2021-03-24,google,cpc,campaign-01,0,0.0
sign in,2021-03-25,google,cpc,campaign-01,1,0.0
sign in,2021-03-25,naver,cpc,campaign-01,0,0.0
sign in,2021-03-26,naver,cpc,campaign-01,1,0.0
sign in,2021-03-26,google,cpc,campaign-01,1,0.0
sign in,2021-03-27,naver,cpc,campaign-01,2,0.0
sign in,2021-03-28,naver,cpc,campaign-01,0,0.0
sign in,2021-03-29,google,cpc,campaign-01,1,0.0
sign in,2021-03-29,naver,cpc,campaign-01,0,0.0
sign in,2021-03-30,naver,cpc,campaign-01,1,0.0
sign in,2021-03-31,naver,cpc,campaign-01,0,0.0
sign in,2021-04-01,google,cpc,campaign-01,0,0.0
sign in,2021-04-01,naver,cpc,campaign-01,0,0.0
sign in,2021-04-02,google,cpc,campaign-01,0,0.0
sign in,2021-01-20,google,cpc,campaign-02,0,0.0
sign in,2021-01-20,naver,cpc,campaign-02,0,0.0
sign in,2021-01-22,google,cpc,campaign-02,0,0.0
sign in,2021-01-22,naver,cpc,campaign-02,0,0.0
sign in,2021-01-23,google,cpc,campaign-02,0,0.0
sign in,2021-01-23,naver,cpc,campaign-02,0,0.0
sign in,2021-01-24,google,cpc,campaign-02,1,0.0
sign in,2021-01-24,naver,cpc,campaign-02,0,0.0
sign in,2021-01-25,naver,cpc,campaign-02,1,0.0
sign in,2021-01-25,google,cpc,campaign-02,0,0.0
sign in,2021-01-28,naver,cpc,campaign-02,0,0.0
sign in,2021-01-28,google,cpc,campaign-02,0,0.0
sign in,2021-01-29,google,cpc,campaign-02,2,0.0
sign in,2021-01-30,google,cpc,campaign-02,1,0.0
sign in,2021-01-30,naver,cpc,campaign-02,2,0.0
sign in,2021-02-01,google,cpc,campaign-02,1,0.0
sign in,2021-02-01,naver,cpc,campaign-02,1,0.0
sign in,2021-02-03,naver,cpc,campaign-02,1,0.0
sign in,2021-02-04,google,cpc,campaign-02,0,0.0
sign in,2021-02-05,naver,cpc,campaign-02,1,0.0
sign in,2021-02-06,naver,cpc,campaign-02,1,0.0
sign in,2021-02-07,google,cpc,campaign-02,0,0.0
sign in,2021-02-08,naver,cpc,campaign-02,2,0.0
sign in,2021-02-09,naver,cpc,campaign-02,1,0.0
sign in,2021-02-09,google,cpc,campaign-02,0,0.0
sign in,2021-02-10,naver,cpc,campaign-02,0,0.0
sign in,2021-02-11,naver,cpc,campaign-02,1,0.0
sign in,2021-02-11,google,cpc,campaign-02,0,0.0
sign in,2021-02-12,naver,cpc,campaign-02,1,0.0
sign in,2021-02-13,google,cpc,campaign-02,0,0.0
sign in,2021-02-14,google,cpc,campaign-02,3,0.0
sign in,2021-02-14,naver,cpc,campaign-02,0,0.0
sign in,2021-02-15,google,cpc,campaign-02,1,0.0
sign in,2021-02-16,naver,cpc,campaign-02,1,0.0
sign in,2021-02-17,naver,cpc,campaign-02,3,0.0
sign in,2021-02-17,google,cpc,campaign-02,1,0.0
sign in,2021-02-18,naver,cpc,campaign-02,0,0.0
sign in,2021-02-18,google,cpc,campaign-02,0,0.0
sign in,2021-02-19,naver,cpc,campaign-02,0,0.0
sign in,2021-02-19,google,cpc,campaign-02,0,0.0
sign in,2021-02-20,naver,cpc,campaign-02,0,0.0
sign in,2021-02-20,google,cpc,campaign-02,0,0.0
sign in,2021-02-22,google,cpc,campaign-02,1,0.0
sign in,2021-02-22,naver,cpc,campaign-02,0,0.0
sign in,2021-02-23,google,cpc,campaign-02,2,0.0
sign in,2021-02-24,naver,cpc,campaign-02,1,0.0
sign in,2021-02-24,google,cpc,campaign-02,1,0.0
sign in,2021-02-25,google,cpc,campaign-02,1,0.0
sign in,2021-02-25,naver,cpc,campaign-02,1,0.0
sign in,2021-02-26,google,cpc,campaign-02,0,0.0
sign in,2021-02-26,naver,cpc,campaign-02,0,0.0
sign in,2021-02-27,google,cpc,campaign-02,1,0.0
sign in,2021-02-27,naver,cpc,campaign-02,1,0.0
sign in,2021-03-01,google,cpc,campaign-02,0,0.0
sign in,2021-03-02,google,cpc,campaign-02,0,0.0
sign in,2021-03-03,naver,cpc,campaign-02,0,0.0
sign in,2021-03-05,google,cpc,campaign-02,3,0.0
sign in,2021-03-05,naver,cpc,campaign-02,2,0.0
sign in,2021-03-06,google,cpc,campaign-02,2,0.0
sign in,2021-03-06,naver,cpc,campaign-02,0,0.0
sign in,2021-03-07,google,cpc,campaign-02,0,0.0
sign in,2021-03-08,google,cpc,campaign-02,0,0.0
sign in,2021-03-09,naver,cpc,campaign-02,1,0.0
sign in,2021-03-10,naver,cpc,campaign-02,1,0.0
sign in,2021-03-10,google,cpc,campaign-02,0,0.0
sign in,2021-03-11,google,cpc,campaign-02,1,0.0
sign in,2021-03-12,naver,cpc,campaign-02,1,0.0
sign in,2021-03-13,naver,cpc,campaign-02,1,0.0
sign in,2021-03-14,naver,cpc,campaign-02,0,0.0
sign in,2021-03-16,google,cpc,campaign-02,1,0.0
sign in,2021-03-17,google,cpc,campaign-02,1,0.0
sign in,2021-03-18,naver,cpc,campaign-02,0,0.0
sign in,2021-03-18,google,cpc,campaign-02,0,0.0
sign in,2021-03-19,naver,cpc,campaign-02,0,0.0
sign in,2021-03-20,google,cpc,campaign-02,0,0.0
sign in,2021-03-21,naver,cpc,campaign-02,1,0.0
sign in,2021-03-21,google,cpc,campaign-02,0,0.0
sign in,2021-03-22,google,cpc,campaign-02,1,0.0
sign in,2021-03-23,google,cpc,campaign-02,1,0.0
sign in,2021-03-24,google,cpc,campaign-02,1,0.0
sign in,2021-03-24,naver,cpc,campaign-02,0,0.0
sign in,2021-03-25,naver,cpc,campaign-02,0,0.0
sign in,2021-03-26,google,cpc,campaign-02,0,0.0
sign in,2021-03-27,google,cpc,campaign-02,2,0.0
sign in,2021-03-27,naver,cpc,campaign-02,0,0.0
sign in,2021-03-28,google,cpc,campaign-02,1,0.0
sign in,2021-03-28,naver,cpc,campaign-02,1,0.0
sign in,2021-03-29,naver,cpc,campaign-02,0,0.0
sign in,2021-03-29,google,cpc,campaign-02,0,0.0
sign in,2021-03-30,google,cpc,campaign-02,1,0.0
sign in,2021-03-31,naver,cpc,campaign-02,0,0.0
sign in,2021-04-01,google,cpc,campaign-02,1,0.0
sign in,2021-04-01,naver,cpc,campaign-02,0,0.0
sign in,2021-01-20,naver,cpc,campaign-03,0,0.0
sign in,2021-01-21,google,cpc,campaign-03,0,0.0
sign in,2021-01-22,naver,cpc,campaign-03,0,0.0
sign in,2021-01-23,google,cpc,campaign-03,0,0.0
sign in,2021-01-23,naver,cpc,campaign-03,0,0.0
sign in,2021-01-24,naver,cpc,campaign-03,1,0.0
sign in,2021-01-25,google,cpc,campaign-03,2,0.0
sign in,2021-01-26,google,cpc,campaign-03,1,0.0
sign in,2021-01-27,naver,cpc,campaign-03,0,0.0
sign in,2021-01-29,naver,cpc,campaign-03,0,0.0
sign in,2021-01-29,google,cpc,campaign-03,0,0.0
sign in,2021-01-30,google,cpc,campaign-03,1,0.0
sign in,2021-01-30,naver,cpc,campaign-03,2,0.0
sign in,2021-01-31,naver,cpc,campaign-03,1,0.0
sign in,2021-02-01,naver,cpc,campaign-03,0,0.0
sign in,2021-02-01,google,cpc,campaign-03,0,0.0
sign in,2021-02-02,naver,cpc,campaign-03,0,0.0
sign in,2021-02-03,naver,cpc,campaign-03,0,0.0
sign in,2021-02-04,google,cpc,campaign-03,1,0.0
sign in,2021-02-04,naver,cpc,campaign-03,0,0.0
sign in,2021-02-05,google,cpc,campaign-03,0,0.0
sign in,2021-02-05,naver,cpc,campaign-03,0,0.0
sign in,2021-02-06,google,cpc,campaign-03,0,0.0
sign in,2021-02-06,naver,cpc,campaign-03,0,0.0
sign in,2021-02-07,naver,cpc,campaign-03,0,0.0
sign in,2021-02-08,naver,cpc,campaign-03,0,0.0
sign in,2021-02-09,naver,cpc,campaign-03,2,0.0
sign in,2021-02-09,google,cpc,campaign-03,1,0.0
sign in,2021-02-10,google,cpc,campaign-03,1,0.0
sign in,2021-02-10,naver,cpc,campaign-03,0,0.0
sign in,2021-02-12,google,cpc,campaign-03,1,0.0
sign in,2021-02-12,naver,cpc,campaign-03,0,0.0
sign in,2021-02-13,naver,cpc,campaign-03,2,0.0
sign in,2021-02-13,google,cpc,campaign-03,0,0.0
sign in,2021-02-14,naver,cpc,campaign-03,1,0.0
sign in,2021-02-14,google,cpc,campaign-03,1,0.0
sign in,2021-02-15,naver,cpc,campaign-03,0,0.0
sign in,2021-02-17,google,cpc,campaign-03,2,0.0
sign in,2021-02-17,naver,cpc,campaign-03,0,0.0
sign in,2021-02-18,google,cpc,campaign-03,0,0.0
sign in,2021-02-19,google,cpc,campaign-03,1,0.0
sign in,2021-02-20,google,cpc,campaign-03,2,0.0
sign in,2021-02-20,naver,cpc,campaign-03,1,0.0
sign in,2021-02-21,google,cpc,campaign-03,0,0.0
sign in,2021-02-21,naver,cpc,campaign-03,0,0.0
sign in,2021-02-22,google,cpc,campaign-03,0,0.0
sign in,2021-02-23,naver,cpc,campaign-03,1,0.0
sign in,2021-02-23,google,cpc,campaign-03,1,0.0
sign in,2021-02-24,google,cpc,campaign-03,0,0.0
sign in,2021-02-26,google,cpc,campaign-03,1,0.0
sign in,2021-02-26,naver,cpc,campaign-03,0,0.0
sign in,2021-03-01,google,cpc,campaign-03,0,0.0
sign in,2021-03-01,naver,cpc,campaign-03,0,0.0
sign in,2021-03-02,google,cpc,campaign-03,0,0.0
sign in,2021-03-03,google,cpc,campaign-03,0,0.0
sign in,2021-03-05,google,cpc,campaign-03,0,0.0
sign in,2021-03-06,naver,cpc,campaign-03,2,0.0
sign in,2021-03-08,naver,cpc,campaign-03,0,0.0
sign in,2021-03-10,naver,cpc,campaign-03,1,0.0
sign in,2021-03-10,google,cpc,campaign-03,0,0.0
sign in,2021-03-11,google,cpc,campaign-03,1,0.0
sign in,2021-03-11,naver,cpc,campaign-03,0,0.0
sign in,2021-03-12,naver,cpc,campaign-03,1,0.0
sign in,2021-03-12,google,cpc,campaign-03,0,0.0
sign in,2021-03-13,google,cpc,campaign-03,0,0.0
sign in,2021-03-13,naver,cpc,campaign-03,0,0.0
sign in,2021-03-14,google,cpc,campaign-03,2,0.0
sign in,2021-03-15,naver,cpc,campaign-03,0,0.0
sign in,2021-03-16,naver,cpc,campaign-03,1,0.0
sign in,2021-03-16,google,cpc,campaign-03,1,0.0
sign in,2021-03-17,google,cpc,campaign-03,1,0.0
sign in,2021-03-18,naver,cpc,campaign-03,1,0.0
sign in,2021-03-19,naver,cpc,campaign-03,1,0.0
sign in,2021-03-20,google,cpc,campaign-03,0,0.0
sign in,2021-03-21,naver,cpc,campaign-03,0,0.0
sign in,2021-03-22,google,cpc,campaign-03,1,0.0
sign in,2021-03-22,naver,cpc,campaign-03,0,0.0
sign in,2021-03-23,naver,cpc,campaign-03,0,0.0
sign in,2021-03-23,google,cpc,campaign-03,0,0.0
sign in,2021-03-24,naver,cpc,campaign-03,1,0.0
sign in,2021-03-24,google,cpc,campaign-03,0,0.0
sign in,2021-03-25,google,cpc,campaign-03,2,0.0
sign in,2021-03-25,naver,cpc,campaign-03,0,0.0
sign in,2021-03-26,google,cpc,campaign-03,3,0.0
sign in,2021-03-27,naver,cpc,campaign-03,0,0.0
sign in,2021-03-27,google,cpc,campaign-03,0,0.0
sign in,2021-03-28,naver,cpc,campaign-03,0,0.0
sign in,2021-03-30,naver,cpc,campaign-03,0,0.0
sign in,2021-03-31,naver,cpc,campaign-03,1,0.0
sign in,2021-04-01,naver,cpc,campaign-03,0,0.0
sign in,2021-04-02,naver,cpc,campaign-03,1,0.0
sign in,2021-04-02,google,cpc,campaign-03,2,0.0
sign in,2021-01-21,naver,cpc,campaign-04,0,0.0
sign in,2021-01-21,google,cpc,campaign-04,0,0.0
sign in,2021-01-24,google,cpc,campaign-04,0,0.0
sign in,2021-01-25,naver,cpc,campaign-04,2,0.0
sign in,2021-01-26,google,cpc,campaign-04,0,0.0
sign in,2021-01-27,google,cpc,campaign-04,1,0.0
sign in,2021-01-27,naver,cpc,campaign-04,0,0.0
sign in,2021-01-28,naver,cpc,campaign-04,1,0.0
sign in,2021-01-30,google,cpc,campaign-04,1,0.0
sign in,2021-01-30,naver,cpc,campaign-04,0,0.0
sign in,2021-01-31,naver,cpc,campaign-04,1,0.0
sign in,2021-02-01,naver,cpc,campaign-04,1,0.0
sign in,2021-02-02,naver,cpc,campaign-04,0,0.0
sign in,2021-02-02,google,cpc,campaign-04,0,0.0
sign in,2021-02-03,google,cpc,campaign-04,0,0.0
sign in,2021-02-05,naver,cpc,campaign-04,0,0.0
sign in,2021-02-06,naver,cpc,campaign-04,0,0.0
sign in,2021-02-07,naver,cpc,campaign-04,1,0.0
sign in,2021-02-08,naver,cpc,campaign-04,1,0.0
sign in,2021-02-09,naver,cpc,campaign-04,1,0.0
sign in,2021-02-09,google,cpc,campaign-04,1,0.0
sign in,2021-02-10,google,cpc,campaign-04,1,0.0
sign in,2021-02-10,naver,cpc,campaign-04,2,0.0
sign in,2021-02-11,google,cpc,campaign-04,1,0.0
sign in,2021-02-11,naver,cpc,campaign-04,0,0.0
sign in,2021-02-12,google,cpc,campaign-04,0,0.0
sign in,2021-02-13,google,cpc,campaign-04,0,0.0
sign in,2021-02-13,naver,cpc,campaign-04,0,0.0
sign in,2021-02-14,naver,cpc,campaign-04,1,0.0
sign in,2021-02-15,naver,cpc,campaign-04,2,0.0
sign in,2021-02-15,google,cpc,campaign-04,1,0.0
sign in,2021-02-16,google,cpc,campaign-04,1,0.0
sign in,2021-02-17,google,cpc,campaign-04,1,0.0
sign in,2021-02-17,naver,cpc,campaign-04,0,0.0
sign in,2021-02-18,google,cpc,campaign-04,1,0.0
sign in,2021-02-18,naver,cpc,campaign-04,1,0.0
sign in,2021-02-19,naver,cpc,campaign-04,1,0.0
sign in,2021-02-19,google,cpc,campaign-04,1,0.0
sign in,2021-02-21,naver,cpc,campaign-04,0,0.0
sign in,2021-02-21,google,cpc,campaign-04,0,0.0
sign in,2021-02-22,naver,cpc,campaign-04,1,0.0
sign in,2021-02-22,google,cpc,campaign-04,0,0.0
sign in,2021-02-23,naver,cpc,campaign-04,0,0.0
sign in,2021-02-23,google,cpc,campaign-04,0,0.0
sign in,2021-02-24,google,cpc,campaign-04,2,0.0
sign in,2021-02-24,naver,cpc,campaign-04,1,0.0
sign in,2021-02-25,naver,cpc,campaign-04,1,0.0
sign in,2021-02-25,google,cpc,campaign-04,0,0.0
sign in,2021-02-26,naver,cpc,campaign-04,0,0.0
sign in,2021-02-26,google,cpc,campaign-04,0,0.0
sign in,2021-02-27,google,cpc,campaign-04,1,0.0
sign in,2021-02-27,naver,cpc,campaign-04,0,0.0
sign in,2021-02-28,naver,cpc,campaign-04,0,0.0
sign in,2021-02-28,google,cpc,campaign-04,0,0.0
sign in,2021-03-01,naver,cpc,campaign-04,1,0.0
sign in,2021-03-01,google,cpc,campaign-04,1,0.0
sign in,2021-03-02,google,cpc,campaign-04,1,0.0
sign in,2021-03-02,naver,cpc,campaign-04,2,0.0
sign in,2021-03-03,naver,cpc,campaign-04,2,0.0
sign in,2021-03-04,google,cpc,campaign-04,1,0.0
sign in,2021-03-04,naver,cpc,campaign-04,0,0.0
sign in,2021-03-05,google,cpc,campaign-04,1,0.0
sign in,2021-03-05,naver,cpc,campaign-04,1,0.0
sign in,2021-03-06,naver,cpc,campaign-04,0,0.0
sign in,2021-03-06,google,cpc,campaign-04,0,0.0
sign in,2021-03-07,google,cpc,campaign-04,0,0.0
sign in,2021-03-08,google,cpc,campaign-04,1,0.0
sign in,2021-03-09,naver,cpc,campaign-04,0,0.0
sign in,2021-03-09,google,cpc,campaign-04,0,0.0
sign in,2021-03-10,naver,cpc,campaign-04,1,0.0
sign in,2021-03-10,google,cpc,campaign-04,0,0.0
sign in,2021-03-11,google,cpc,campaign-04,1,0.0
sign in,2021-03-11,naver,cpc,campaign-04,0,0.0
sign in,2021-03-12,naver,cpc,campaign-04,0,0.0
sign in,2021-03-13,naver,cpc,campaign-04,0,0.0
sign in,2021-03-14,naver,cpc,campaign-04,1,0.0
sign in,2021-03-14,google,cpc,campaign-04,1,0.0
sign in,2021-03-15,naver,cpc,campaign-04,1,0.0
sign in,2021-03-15,google,cpc,campaign-04,0,0.0
